frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
749,6.204819,158.0688931,260.1657719,35.85512878,59.01399745,0.249678754,-2.750321246,0.226832289,-0.005201637,-0.005601316,-2.83941999,0.486670802,-0.091973601,0.495285385,0.610766446
750,6.2188516,158.0907287,260.1668016,35.86008179,59.01423101,0.160012655,-2.839987345,0.226832289,-0.000248631,-0.005834869,-2.860093471,0.215947234,0.028531325,0.217823884,0.64805706
751,6.2263294,158.0972633,260.1605816,35.86156405,59.01282012,0.021773039,-2.978226961,0.226832289,0.001233635,-0.004423984,-2.842453264,0.239468415,0.016167248,0.240013544,-0.497907963
752,6.2339978,158.0988855,260.156486,35.86193202,59.01189111,0.114431512,-2.885568488,0.226832289,0.001601605,-0.003494975,-2.860700126,0.203204255,0.069531378,0.214770999,-0.09478362
753,6.2478278,158.1185629,260.1592158,35.86639549,59.01251031,0.241837718,-2.758162282,0.226832289,0.006065076,-0.004114175,-2.864349498,0.119334059,0.085598657,0.14685962,-0.937711598
754,6.2521269,158.1203466,260.1573348,35.86680009,59.01208363,0.158444448,-2.841555552,0.226832289,0.00646967,-0.003687496,-2.865079372,0.044190605,0.147491302,0.153969132,-0.986701691
755,6.2617084,158.1175424,260.1546444,35.866164,59.01147336,0.141765794,-2.858234206,0.226832289,0.005833585,-0.003077223,-2.889286626,0.019991124,0.164919713,0.166126929,-1.24875942
756,6.2663191,158.1139346,260.1445189,35.86534563,59.00917659,0.018123667,-2.981876333,0.226832289,0.005015208,-0.00078045,-2.894128077,-0.180527952,0.116728101,0.214978583,-1.90800228
757,6.2779743,158.110183,260.1338165,35.86449466,59.00674893,-0.006604759,-3.006604759,0.226832289,0.004164238,0.001647208,-2.919157647,-0.211401768,0.113993617,0.240177544,-1.472012361
758,6.2820826,158.0978697,260.1389915,35.8617016,59.00792279,0.217630464,-2.782369536,0.226832289,0.001371181,0.000473342,-2.924163561,-0.216670417,0.105605386,0.241036444,-1.141609332
759,6.2990986,158.0933494,260.132572,35.86067625,59.00646663,0.033296601,-2.966703399,0.226832289,0.000345835,0.001929506,-2.925164743,-0.214335527,0.040623248,0.218151247,0.759307244
760,6.3058101,158.0906057,260.1319284,35.8600539,59.00632065,0.116736224,-2.883263776,0.226832289,-0.000276522,0.002075492,-2.901303701,-0.250818656,-0.04064222,0.254090119,-0.453912442
761,6.3142627,158.0844266,260.1254732,35.85865228,59.00485641,0.013117753,-2.986882247,0.226832289,-0.001678139,0.003539727,-2.942367674,-0.149363651,0.01845719,0.150499728,0.523029062
762,6.319781,158.0782127,260.130291,35.85724275,59.00594924,0.112700455,-2.887299545,0.226832289,-0.003087666,0.002446896,-2.926519189,-0.144413536,-0.014734953,0.145163316,1.435489528
763,6.3268918,158.0728025,260.1299849,35.85601556,59.00587979,0.012310599,-2.987689401,0.226832289,-0.004314862,0.002516346,-2.881773564,-0.157972639,-0.083022877,0.178460508,5.399727173
764,6.3315844,158.072068,260.1316478,35.85584894,59.006257,0.112539024,-2.887460976,0.226832289,-0.004481483,0.002139133,-2.84876316,-0.126023431,-0.150525399,0.196315565,4.642807462
765,6.3425654,158.0642969,260.147124,35.85408621,59.0097675,0.340464348,-2.659535652,0.226832289,-0.006244213,-0.001371361,-2.842161079,-0.067509209,-0.113532549,0.132087596,2.632835164
766,6.3475915,158.0641623,260.1507642,35.85405567,59.0105932,0.178169774,-2.821830226,0.226832289,-0.006274745,-0.002197066,-2.840840663,0.00200819,-0.005528836,0.005882249,0.296263092
767,6.3582187,158.0659025,260.1513766,35.8544504,59.01073214,0.145710859,-2.854289141,0.226832289,-0.005880015,-0.002335999,-2.84057658,0.017163895,0.015509372,0.023133091,-4.22380065
768,6.3614229,158.0683746,260.1436105,35.85501115,59.00897051,0.01891268,-2.98108732,0.226832289,-0.005319265,-0.000574377,-2.882099691,0.083653132,-0.043011644,0.094063,-4.536207608
769,6.373735,158.0705604,260.142264,35.85550698,59.00866509,0.11385944,-2.88614056,0.226832289,-0.00482344,-0.000268958,-2.890404313,0.091434643,-0.01563004,0.09276094,-0.363420812
770,6.3769172,158.0729723,260.1508538,35.85605406,59.01061353,0.132848792,-2.867151208,0.226832289,-0.004276354,-0.002217397,-2.85048931,0.314433836,-0.133682336,0.341671778,4.786652416
771,6.3897799,158.0748341,260.1524061,35.85647638,59.01096566,0.136646663,-2.863353337,0.226832289,-0.003854034,-0.00256952,-2.81844503,0.290325298,-0.24503286,0.379907727,3.142973585
772,6.392929,158.0908292,260.1607822,35.86010459,59.01286562,0.345285876,-2.654714124,0.226832289,-0.000225833,-0.004469482,-2.836097453,0.231439508,-0.249183742,0.340083495,-1.743829541
773,6.4059612,158.0939582,260.1611825,35.86081435,59.01295642,0.179134079,-2.820865921,0.226832289,0.00048393,-0.004560281,-2.863689217,0.193900586,-0.109310636,0.222589875,-0.964800429
774,6.4093281,158.0901857,260.1611223,35.85995863,59.01294278,0.025597324,-2.974402676,0.226832289,-0.000371793,-0.004546638,-2.847432668,0.066166741,-0.167533637,0.180126503,-0.728633398
775,6.4220676,158.0892998,260.1562321,35.85975767,59.01183352,-0.005110027,-3.005110027,0.226832289,-0.000572744,-0.003437379,-2.909818565,-0.168745621,-0.032494551,0.171845804,-1.240245498
776,6.4254841,158.0801748,260.1610292,35.85768783,59.01292164,0.217929411,-2.782070589,0.226832289,-0.002642584,-0.004525502,-2.922295744,-0.175567724,-0.053966373,0.183674699,-1.697856339
777,6.4380266,158.078935,260.1570557,35.8574066,59.01202033,0.03335639,-2.96664361,0.226832289,-0.002923818,-0.00362419,-2.878954998,-0.151889575,-0.07493878,0.169370197,3.112322175
778,6.4414597,158.079243,260.158786,35.85747647,59.01241282,0.116748182,-2.883251818,0.226832289,-0.002853949,-0.004016684,-2.84622557,-0.205395809,-0.133211787,0.244811802,3.944483436
779,6.4546387,158.0713549,260.1646431,35.8556872,59.0137414,0.242301052,-2.757698948,0.226832289,-0.004643221,-0.005345259,-2.861454587,-0.081738841,-0.061982483,0.102581998,2.515167498
780,6.4582976,158.0667851,260.1679384,35.85465061,59.01448888,0.158537115,-2.841462885,0.226832289,-0.005679805,-0.006092745,-2.86450039,-0.070715628,-0.044791133,0.0837075,-0.678845802
781,6.470845,158.0674737,260.1658555,35.85480681,59.0140164,0.141784327,-2.858215673,0.226832289,-0.005523609,-0.005620261,-2.865109551,-0.045031584,0.036264002,0.057818003,-1.28286783
782,6.4863315,158.0697058,260.1550808,35.85531312,59.01157236,0.018127373,-2.981872627,0.226832289,-0.0050173,-0.003176223,-2.911067564,-0.009706209,0.091759692,0.092271619,-1.960936393
783,6.4895379,158.0718088,260.1509681,35.85579014,59.01063946,0.113702379,-2.886297621,0.226832289,-0.004540278,-0.002243323,-2.920259167,0.070405782,0.164682581,0.179101443,-1.993481428
784,6.5021133,158.074074,260.1411737,35.85630397,59.00841778,0.012510984,-2.987489016,0.226832289,-0.004026447,-2.16E-05,-2.922097488,0.073411202,0.158793846,0.174941962,1.275447338
785,6.5055777,158.0758648,260.1387251,35.85671019,59.00786236,0.112579101,-2.887420899,0.226832289,-0.003620229,0.000533772,-2.898403873,0.083928671,0.124818104,0.150411372,2.938999087
786,6.5180605,158.0773769,260.1382732,35.85705316,59.00775985,0.132592725,-2.867407275,0.226832289,-0.003277257,0.000636285,-2.871890247,0.028289801,0.039120495,0.048277593,5.807664079
787,6.5215315,158.0786818,260.1384578,35.85734917,59.00780172,0.136595449,-2.863404551,0.226832289,-0.002981247,0.00059442,-2.842526243,0.019001433,-0.014593246,0.023958658,4.778622726
788,6.5341776,158.0714664,260.1461257,35.85571248,59.00954105,0.246270506,-2.753729494,0.226832289,-0.004617935,-0.001144909,-2.795077514,0.055887665,-0.092790747,0.10832153,7.010240909
789,6.5377228,158.0713792,260.147562,35.85569269,59.00986685,0.159331005,-2.840668995,0.226832289,-0.004637724,-0.001470714,-2.763812866,-0.018838907,-0.216224895,0.217044027,4.960847526
790,6.5498475,158.087505,260.1598916,35.85935055,59.0126636,0.349822744,-2.650177256,0.226832289,-0.000979871,-0.004267465,-2.735785034,-0.067654096,-0.236953054,0.246422049,6.426635117
791,6.5529651,158.0827474,260.1682612,35.85827137,59.01456209,0.288915965,-2.711084035,0.226832289,-0.002059051,-0.006165954,-2.710378442,-0.167973916,-0.427071969,0.45891797,3.618343469
792,6.5658621,158.0737188,260.1748396,35.85622339,59.0160543,0.276734609,-2.723265391,0.226832289,-0.00410703,-0.007658165,-2.705297124,-0.204201392,-0.405665647,0.454161673,0.894472125
793,6.5690677,158.0648012,260.1902172,35.85420059,59.01954242,0.373303465,-2.626696535,0.226832289,-0.006129833,-0.011146285,-2.724081886,-0.338505438,-0.416909495,0.537028359,-1.904879717
794,6.5841772,158.0523636,260.1892093,35.85137935,59.0193138,0.184737597,-2.815262403,0.226832289,-0.008951067,-0.010917658,-2.727838838,-0.293040324,-0.305530629,0.423345718,-2.091133065
795,6.5887375,158.0449284,260.1949769,35.8496928,59.02062208,0.255898935,-2.744101065,0.226832289,-0.010637622,-0.012225939,-2.728590229,-0.354711911,-0.253852814,0.436190086,-0.761106359
796,6.5994072,158.0393388,260.1974259,35.8484249,59.02117758,0.270131203,-2.729868797,0.226832289,-0.011905521,-0.012781448,-2.748541532,-0.34970306,-0.041571346,0.352165312,-0.998179047
797,6.6035643,158.0307774,260.1948109,35.8464829,59.02058442,0.272977657,-2.727022343,0.226832289,-0.013847522,-0.012188284,-2.752531793,-0.283456559,0.026555632,0.284697774,-1.573708425
798,6.6154991,157.9988938,260.1962171,35.83925068,59.02090339,0.273546947,-2.726453053,0.226832289,-0.021079739,-0.012507253,-2.775104747,-0.1669413,0.115756718,0.203147768,-4.934926422
799,6.6197113,158.0015774,260.1896106,35.8398594,59.01940483,0.164786294,-2.835213706,0.226832289,-0.02047102,-0.011008695,-2.82545552,-0.018018597,0.188905072,0.189762473,-4.327784829
800,6.6310058,158.0121703,260.1816876,35.84226221,59.01760764,0.143034163,-2.856965837,0.226832289,-0.018068205,-0.009211508,-2.815724649,0.086532133,0.134532836,0.159959038,-3.554567736
801,6.6355498,158.0247062,260.1754039,35.84510577,59.01618229,0.01837734,-2.98162266,0.226832289,-0.015224652,-0.007786157,-2.813778475,0.30116336,0.112476803,0.321481571,0.440770626
802,6.6475417,158.0276457,260.1822329,35.84577252,59.01773134,0.321632011,-2.678367989,0.226832289,-0.014557894,-0.009335202,-2.81338924,0.311103798,0.064168134,0.317652518,3.466696935
803,6.6517325,158.036277,260.1847642,35.84773038,59.0183055,0.283277818,-2.716722182,0.226832289,-0.012600041,-0.009909367,-2.771735465,0.273195138,-0.034460718,0.27535999,3.574984447
804,6.6627936,158.0457476,260.1791943,35.84987861,59.01704207,0.166732468,-2.833267532,0.226832289,-0.010451804,-0.008645936,-2.76340471,0.174412673,-0.06791032,0.187167283,2.209825742
805,6.667257,158.046204,260.1857669,35.84998216,59.01853295,0.351303037,-2.648696963,0.226832289,-0.010348258,-0.010136818,-2.781539585,0.231987509,0.002621911,0.232002325,-1.787153133
806,6.6796385,158.0534021,260.1777741,35.8516149,59.01671994,0.060031115,-2.939968885,0.226832289,-0.008715516,-0.008323799,-2.806941462,0.168712523,0.058155196,0.178454314,-2.413379344
807,6.6841523,158.060237,260.1733269,35.85316528,59.01571116,0.230957639,-2.769042361,0.226832289,-0.007165139,-0.007315024,-2.812021837,0.144807617,0.0506288,0.153403133,-2.51286566
808,6.6939178,158.0667293,260.1672712,35.85463796,59.01433754,0.156268432,-2.843731568,0.226832289,-0.005692463,-0.005941406,-2.85461384,0.179418006,0.159777323,0.240249066,-1.995791204
809,6.7109418,158.0723349,260.161523,35.85590949,59.01303366,0.141330591,-2.858669409,0.226832289,-0.004420925,-0.004637522,-2.863132241,0.171092407,0.182287626,0.250002781,-1.725986
810,6.7163314,158.0769979,260.1564925,35.85696721,59.01189258,0.138343022,-2.861656978,0.226832289,-0.003363212,-0.003496442,-2.864835921,0.052886967,0.110816832,0.122790071,-1.060102463
811,6.7266545,158.0811048,260.1447063,35.85789878,59.00921909,0.017439112,-2.982560888,0.226832289,-0.00243164,-0.000822954,-2.889237936,0.028801221,0.117080994,0.120571428,-1.228174106
812,6.7315126,158.0758029,260.1475734,35.85669614,59.00986943,0.222439238,-2.777560762,0.226832289,-0.003634274,-0.001473293,-2.894118339,0.036571075,0.126995533,0.132156381,-1.150969354
813,6.7430651,158.0773499,260.1388144,35.85704705,59.00788262,0.034258356,-2.965741644,0.226832289,-0.003283364,0.000513518,-2.89509442,0.006992305,0.071274427,0.071616593,1.279860299
814,6.7479074,158.0797737,260.1361211,35.85759685,59.0072717,0.116928575,-2.883071425,0.226832289,-0.002733568,0.00112444,-2.871228357,0.00540395,0.015847343,0.016743385,1.116628528
815,6.7592852,158.0821993,260.1394761,35.85814705,59.00803272,0.133462619,-2.866537381,0.226832289,-0.002183373,0.000363418,-2.888230046,0.06045943,0.043146014,0.07427598,2.509550574
