frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
741,6.136141,130.494528,267.6870995,29.52827787,60.57218781,0.084361256,1.684361256,0.226279817,-2.03E-05,-0.000360268,1.66573091,-0.001802451,-0.060848186,0.060874876,-0.641609502
742,6.1521215,130.4946037,267.6850653,29.528295,60.5717275,0.046133764,1.646133764,0.226279817,-3.17E-06,0.000100035,1.665499354,-0.00152924,-0.052331474,0.052353813,-0.040784521
743,6.1550282,130.4945654,267.6872346,29.52828633,60.57221839,0.038488266,1.638488266,0.226279817,-1.18E-05,-0.000390848,1.665453043,-0.000890113,-0.038843774,0.038853972,-0.20708544
744,6.1680716,130.4945901,267.6861519,29.52829194,60.57197339,0.075445265,1.675445265,0.226279817,-6.24E-06,-0.00014585,1.657746561,-0.000646608,-0.033924721,0.033930883,-0.349918929
745,6.1715509,130.494562,267.6868654,29.52828557,60.57213484,0.082836665,1.682836665,0.226279817,-1.26E-05,-0.000307303,1.656205265,-0.001568647,-0.069183624,0.069201405,-0.153412073
746,6.1844329,130.4945664,267.6869751,29.52828657,60.57215967,0.045828846,1.645828846,0.226279817,-1.16E-05,-0.000332129,1.663594225,-0.00115132,-0.039519567,0.039536334,0.180795998
747,6.1880216,130.4945103,267.6893143,29.52827387,60.57268897,0.038427282,1.638427282,0.226279817,-2.43E-05,-0.000861428,1.665072017,-0.001702109,-0.052443978,0.052471592,0.336514949
748,6.2002517,130.4944619,267.6904255,29.52826292,60.57294041,0.075433068,1.675433068,0.226279817,-3.53E-05,-0.001112873,1.665367576,-0.001407533,-0.044908352,0.044930405,0.904604681
749,6.2036568,130.4944269,267.6911153,29.52825501,60.5730965,0.082834226,1.682834226,0.226279817,-4.32E-05,-0.001268959,1.673123907,0.000248033,0.013482347,0.013484628,0.618203981
750,6.2164383,130.4944068,267.6916082,29.52825044,60.57320803,0.084314457,1.684314457,0.226279817,-4.77E-05,-0.001380488,1.667405314,0.001077772,0.042233223,0.042246972,-0.888878984
751,6.2200208,130.494539,267.6870164,29.52828037,60.57216901,0.084610503,1.684610503,0.226279817,-1.78E-05,-0.000341469,1.651294517,0.001365295,0.030051688,0.030082686,-1.735752436
752,6.2322834,130.4945721,267.6872189,29.52828786,60.57221482,0.009834317,1.609834317,0.226279817,-1.03E-05,-0.000387283,1.648072357,0.001719076,0.036574932,0.03661531,-2.393413762
753,6.2357298,130.4945804,267.6884597,29.52828973,60.57249559,-0.00512092,1.59487908,0.226279817,-8.45E-06,-0.000668051,1.639730705,0.00198732,0.042759769,0.042805926,-0.936700809
754,6.2488721,130.4945481,267.6892277,29.52828243,60.57266937,0.066723428,1.666723428,0.226279817,-1.57E-05,-0.000841826,1.638062375,0.000208191,-0.016485047,0.016486362,0.581705709
755,6.2522812,130.4945629,267.6888932,29.52828578,60.57259369,0.042606198,1.642606198,0.226279817,-1.24E-05,-0.00076615,1.652695788,-0.000262176,-0.021176342,0.021177965,1.853590187
756,6.2651059,130.4945323,267.6892445,29.52827885,60.57267317,0.076268852,1.676268852,0.226279817,-1.93E-05,-0.000845634,1.67058955,-0.000490993,-0.006705136,0.006723088,2.196493693
757,6.2690745,130.4945018,267.6897214,29.52827194,60.57278109,0.083001382,1.683001382,0.226279817,-2.62E-05,-0.000953551,1.674168302,-0.00087657,-0.010039983,0.010078176,1.009790205
758,6.2805622,130.4944712,267.690184,29.52826503,60.57288576,0.084347888,1.684347888,0.226279817,-3.31E-05,-0.001058217,1.682581272,-0.001178249,-0.015503619,0.015548327,-0.176266382
